startup_id,industry,founding_year,macro_climate,market_size_score,competition_intensity,founder_prior_exits,prior_failures,domain_experience_years,technical_cofounder,n_cofounders,cofounder_conflict,team_completeness,age_of_founder,funding_path,total_raised_usd,monthly_burn_rate,runway_months,product_market_fit_score,did_customer_validation,premature_scaling,pivots,unit_economics_score,marketing_effectiveness,weekly_hours,years_to_outcome,failure_reason,outcome,survived_5y,failed
STP036464,tech_saas,2016,4.3,6.9,5.4,1,0,2.0,0,2,3.7,3.4,39,vc_seed,1410000.0,73500.0,19.2,1.9,0,0,1,0.7,5.7,87,7.5,no_market_need,failed,1,1
STP036465,services,2020,8.6,4.3,0.0,0,1,8.0,0,2,0.0,4.6,30,vc_seed,743000.0,32100.0,23.1,7.4,1,0,1,5.2,3.8,83,4.7,survived,still_operating,1,0
STP036466,fintech,2021,7.0,7.0,3.7,0,0,9.7,1,2,3.9,4.3,40,angel,51000.0,5200.0,9.8,8.1,0,0,2,7.2,5.7,61,15.5,survived,still_operating,1,0
STP036467,healthtech,2016,4.0,5.0,9.4,0,1,5.3,0,2,10.0,3.7,32,vc_seed,1548000.0,73400.0,21.1,2.6,1,1,0,6.3,6.9,49,1.2,ran_out_of_cash,failed,0,1
STP036468,ecommerce,2009,9.1,4.8,3.1,0,0,4.8,0,2,2.6,7.0,35,angel,139000.0,4800.0,29.0,0.0,0,0,1,4.9,9.2,54,1.7,no_market_need,failed,0,1
STP036469,ecommerce,2018,9.7,3.9,5.5,0,0,8.3,1,1,4.8,3.2,19,angel,38000.0,1500.0,25.3,4.7,1,0,1,5.9,1.0,74,18.0,survived,still_operating,1,0
STP036470,consumer_app,2016,4.6,4.1,5.6,1,0,0.8,1,2,4.8,5.2,51,vc_series_a_plus,11085000.0,830900.0,13.3,2.5,1,1,0,3.7,6.3,60,5.5,no_market_need,failed,1,1
STP036471,services,2018,8.2,3.2,6.7,0,1,8.3,1,2,7.5,6.2,44,bootstrapped,42000.0,1500.0,28.0,1.7,0,1,2,6.5,6.0,44,7.7,survived,still_operating,1,0
STP036472,services,2011,5.9,1.3,2.1,0,0,1.4,1,3,4.0,5.3,28,angel,290000.0,15600.0,18.6,5.0,1,0,0,0.0,5.6,59,6.3,survived,still_operating,1,0
STP036473,tech_saas,2021,7.4,6.4,3.1,0,0,4.0,1,2,4.1,9.9,43,vc_series_a_plus,7643000.0,1276500.0,6.0,9.7,0,0,0,4.7,2.7,44,5.9,ran_out_of_cash,failed,1,1
STP036474,ecommerce,2015,3.6,0.0,3.3,1,0,6.2,0,1,6.8,6.8,35,bootstrapped,53000.0,2100.0,25.2,2.1,1,0,0,3.0,5.2,54,7.0,survived,still_operating,1,0
STP036475,hardware,2021,8.2,5.4,7.7,1,0,4.3,0,2,1.6,4.1,32,angel,248000.0,13000.0,19.1,6.2,1,1,0,7.2,6.6,63,18.0,survived,acquired,1,0
STP036476,ecommerce,2016,3.9,6.6,5.9,0,0,18.0,1,2,6.0,8.5,39,bootstrapped,6000.0,500.0,12.0,2.4,0,0,1,7.7,6.2,56,1.3,no_market_need,failed,0,1
STP036477,tech_saas,2017,7.5,5.0,2.2,0,1,4.5,1,2,4.2,3.1,32,vc_seed,291000.0,8800.0,33.1,6.3,1,1,3,4.7,4.0,50,6.0,survived,acquired,1,0
STP036478,food_bev,2011,6.3,5.3,7.7,0,0,0.5,1,3,5.9,8.5,31,angel,51000.0,1800.0,28.3,4.9,0,1,1,8.0,4.3,70,18.0,survived,still_operating,1,0
STP036479,services,2008,9.5,2.2,5.0,1,0,2.3,1,1,6.8,6.2,24,vc_series_a_plus,7820000.0,318600.0,24.5,4.9,1,0,2,6.4,5.2,52,7.8,survived,still_operating,1,0
STP036480,healthtech,2010,5.5,2.5,1.8,1,0,7.7,0,3,1.5,6.0,36,bootstrapped,2000.0,500.0,4.0,6.8,0,1,1,10.0,5.2,56,13.6,survived,still_operating,1,0
STP036481,tech_saas,2012,6.2,7.0,2.8,0,0,2.4,0,1,3.6,7.5,35,bootstrapped,25000.0,800.0,31.2,6.8,0,0,2,7.9,8.6,70,1.8,survived,still_operating,1,0
STP036482,ecommerce,2008,3.0,5.7,3.0,0,0,1.0,0,2,0.9,4.1,29,vc_seed,2344000.0,222100.0,10.6,5.5,0,0,1,4.5,6.9,53,6.0,ran_out_of_cash,failed,1,1
STP036483,consumer_app,2009,2.9,8.8,7.9,1,0,3.2,1,3,1.9,6.1,48,bootstrapped,8000.0,500.0,16.0,6.8,0,1,0,6.4,7.7,62,8.0,survived,still_operating,1,0
STP036484,ecommerce,2018,2.9,3.7,6.7,0,0,2.0,1,1,4.1,7.6,33,angel,217000.0,11600.0,18.7,3.3,0,0,1,7.6,3.1,65,3.5,no_market_need,failed,0,1
STP036485,consumer_app,2017,6.3,2.8,5.9,0,2,4.7,1,2,7.5,9.0,33,vc_seed,196000.0,9400.0,20.9,7.1,0,1,0,3.3,4.1,63,6.3,team_conflict,failed,1,1
STP036486,hardware,2013,5.9,4.5,4.4,0,0,7.9,1,1,4.7,6.4,34,angel,294000.0,20400.0,14.4,4.5,0,0,0,2.2,3.3,52,1.8,pricing_cost,failed,0,1
STP036487,fintech,2015,4.6,3.8,8.2,1,1,5.5,1,4,5.3,8.3,40,angel,105000.0,9600.0,10.9,8.7,0,1,2,5.5,3.4,66,5.0,ran_out_of_cash,failed,1,1
STP036488,ecommerce,2019,3.3,7.7,6.3,0,0,9.8,0,3,0.8,4.2,37,bootstrapped,37000.0,1400.0,26.4,0.0,0,1,3,7.3,9.4,51,10.5,no_market_need,failed,1,1
STP036489,consumer_app,2021,5.7,3.0,8.6,0,0,6.5,1,1,1.1,6.9,30,vc_seed,1426000.0,97900.0,14.6,2.4,1,1,0,6.0,1.8,81,2.2,no_market_need,failed,0,1
STP036490,biotech,2019,6.4,2.2,7.2,0,0,7.3,0,4,5.4,6.5,36,bootstrapped,10000.0,1100.0,9.1,1.9,1,1,1,5.5,9.8,55,0.3,no_market_need,failed,0,1
STP036491,fintech,2010,7.8,0.0,4.0,0,1,4.6,1,1,6.6,4.1,38,bootstrapped,23000.0,600.0,38.3,5.0,0,0,2,4.3,2.7,59,7.2,survived,still_operating,1,0
STP036492,fintech,2010,1.6,2.9,5.6,0,1,12.5,0,4,5.5,4.9,33,bootstrapped,24000.0,1400.0,17.1,5.0,1,1,0,3.8,2.3,40,2.6,no_market_need,failed,0,1
STP036493,healthtech,2018,3.2,4.7,8.3,2,1,2.1,1,2,5.9,4.6,38,angel,282000.0,8900.0,31.7,7.4,0,0,1,6.0,4.4,51,5.1,survived,acquired,1,0
STP036494,tech_saas,2008,4.9,0.8,3.9,0,2,4.1,0,3,5.9,6.4,24,bootstrapped,7000.0,500.0,14.0,4.4,1,1,1,7.7,2.4,54,3.0,ran_out_of_cash,failed,0,1
STP036495,ecommerce,2016,4.6,5.9,2.0,0,0,5.7,1,2,4.5,5.2,30,angel,79000.0,4500.0,17.6,5.8,1,0,0,5.9,4.7,58,2.5,survived,still_operating,1,0
STP036496,services,2013,4.7,5.4,7.2,1,0,5.2,0,3,2.9,8.2,35,vc_seed,6866000.0,359100.0,19.1,7.4,0,1,1,3.6,3.8,64,6.0,product_issues,failed,1,1
STP036497,agriculture,2016,2.7,3.4,3.6,0,1,8.3,1,2,3.2,5.8,41,bootstrapped,10000.0,500.0,20.0,8.2,0,1,1,5.1,7.6,54,3.1,ran_out_of_cash,failed,0,1
STP036498,services,2015,5.2,6.5,7.3,0,0,3.7,0,2,4.0,10.0,21,bootstrapped,10000.0,500.0,20.0,3.6,0,1,1,2.7,3.9,55,7.7,survived,still_operating,1,0
STP036499,services,2008,6.1,3.3,5.7,0,1,1.0,1,4,1.7,9.5,19,bootstrapped,10000.0,500.0,20.0,3.0,1,0,2,1.9,6.9,58,11.6,survived,still_operating,1,0
STP036500,consumer_app,2017,4.5,3.9,5.5,0,0,6.9,1,3,5.2,4.3,33,vc_series_a_plus,20261000.0,581900.0,34.8,3.4,0,0,2,6.5,7.8,58,14.6,survived,still_operating,1,0
STP036501,fintech,2018,4.9,4.7,6.1,0,1,4.0,1,2,0.1,3.4,38,angel,30000.0,2000.0,15.0,6.3,1,0,3,8.5,2.0,56,7.7,survived,still_operating,1,0
STP036502,marketplace,2017,5.7,8.1,7.6,0,0,2.2,1,1,6.5,7.5,41,vc_seed,542000.0,30300.0,17.9,5.3,0,0,1,3.8,2.3,55,1.1,team_conflict,failed,0,1
STP036503,healthtech,2018,6.5,6.0,8.7,1,0,1.5,1,4,2.7,9.2,40,bootstrapped,25000.0,1000.0,25.0,5.8,1,0,2,7.8,6.4,66,7.0,survived,still_operating,1,0
STP036504,healthtech,2012,6.5,5.9,9.7,0,0,4.7,0,2,8.9,1.3,41,vc_seed,1324000.0,55100.0,24.0,5.3,0,1,0,1.5,1.2,81,3.1,team_conflict,failed,0,1
STP036505,tech_saas,2018,4.6,4.5,8.3,0,0,8.7,1,1,4.3,4.0,43,vc_seed,2314000.0,179300.0,12.9,0.6,0,0,1,6.0,4.9,69,3.0,team_conflict,failed,0,1
STP036506,tech_saas,2014,4.7,5.3,6.2,0,1,1.4,1,2,4.1,5.5,31,bootstrapped,26000.0,700.0,37.1,3.9,0,0,1,8.2,6.1,64,5.0,survived,still_operating,1,0
STP036507,food_bev,2018,4.3,6.3,8.7,0,0,2.5,0,1,3.9,0.7,43,bootstrapped,29000.0,1400.0,20.7,3.9,0,1,2,5.0,5.4,60,7.7,outcompeted,failed,1,1
STP036508,consumer_app,2014,7.8,4.6,3.6,1,0,1.8,1,3,1.9,5.1,26,vc_seed,2177000.0,110200.0,19.8,4.6,1,0,2,5.7,7.3,58,1.1,team_conflict,failed,0,1
STP036509,tech_saas,2014,2.9,5.4,4.2,1,1,2.0,0,3,0.3,5.3,19,bootstrapped,30000.0,1000.0,30.0,4.2,1,1,0,9.2,4.2,58,10.3,survived,still_operating,1,0
STP036510,services,2009,7.1,5.2,5.3,0,0,2.2,0,2,7.1,3.3,39,vc_seed,635000.0,96900.0,6.6,4.2,1,0,1,3.9,1.8,79,0.3,ran_out_of_cash,failed,0,1
STP036511,consumer_app,2011,5.7,1.0,3.6,2,2,6.5,1,1,4.2,5.1,32,angel,141000.0,17900.0,7.9,7.3,1,0,2,2.0,5.1,62,1.9,ran_out_of_cash,failed,0,1
STP036512,tech_saas,2021,0.9,7.2,3.0,0,0,1.3,0,1,4.5,3.2,38,bootstrapped,19000.0,500.0,38.0,9.0,0,0,0,8.1,3.4,64,5.1,no_market_need,failed,1,1
STP036513,services,2019,5.7,3.9,7.8,0,0,7.3,1,1,4.4,4.9,38,vc_seed,2085000.0,76000.0,27.4,3.5,0,1,1,3.5,4.6,65,3.4,survived,still_operating,1,0
STP036514,ecommerce,2018,4.8,5.6,7.4,0,1,0.3,0,1,5.5,6.9,23,bootstrapped,31000.0,2400.0,12.9,5.7,1,1,1,3.5,2.5,56,2.9,no_market_need,failed,0,1
STP036515,tech_saas,2019,6.2,5.9,6.3,0,0,7.5,1,2,6.7,3.7,35,bootstrapped,8000.0,2000.0,4.0,4.6,0,1,0,4.5,8.0,68,2.7,team_conflict,failed,0,1
STP036516,services,2016,6.1,3.3,3.9,0,0,1.2,1,2,2.8,5.9,36,bootstrapped,62000.0,2400.0,25.8,7.3,0,1,1,10.0,3.6,68,1.9,legal_regulatory,failed,0,1
STP036517,ecommerce,2012,7.1,6.5,2.2,0,0,3.5,1,1,2.1,8.3,43,vc_series_a_plus,13015000.0,1027100.0,12.7,6.9,1,0,3,2.8,9.6,58,2.3,team_conflict,failed,0,1
STP036518,ecommerce,2019,0.7,4.3,6.4,0,1,11.8,1,1,0.0,2.0,19,vc_seed,997000.0,118200.0,8.4,5.3,0,1,2,5.9,2.6,67,11.3,pricing_cost,failed,1,1
STP036519,healthtech,2021,6.3,5.7,4.8,0,0,3.8,1,1,5.1,5.2,52,bootstrapped,9000.0,500.0,18.0,0.0,1,0,2,5.4,5.2,43,1.3,no_market_need,failed,0,1
STP036520,tech_saas,2011,6.1,0.0,10.0,0,0,2.9,1,2,2.7,7.3,28,bootstrapped,31000.0,2200.0,14.1,10.0,0,0,1,2.8,1.9,50,1.7,team_conflict,failed,0,1
STP036521,consumer_app,2014,8.9,0.3,6.7,0,0,9.5,0,1,4.6,3.6,34,bootstrapped,1000.0,500.0,2.0,1.0,0,0,0,5.1,7.3,83,3.3,no_market_need,failed,0,1
STP036522,fintech,2009,2.6,3.5,2.2,0,0,5.5,1,1,0.8,6.6,34,angel,175000.0,8700.0,20.1,7.7,0,0,0,5.6,7.8,78,1.6,survived,still_operating,1,0
STP036523,marketplace,2009,4.0,4.3,7.0,0,1,3.0,1,4,7.3,6.9,39,vc_seed,1748000.0,61400.0,28.5,2.5,1,1,0,5.1,5.0,79,2.1,no_market_need,failed,0,1
STP036524,marketplace,2009,5.1,8.0,8.1,0,0,7.0,1,2,6.3,5.7,19,vc_seed,1532000.0,79300.0,19.3,3.2,1,1,2,6.0,6.1,55,4.9,survived,still_operating,1,0
STP036525,hardware,2011,3.8,8.6,8.3,0,1,4.0,0,3,7.2,6.8,26,bootstrapped,37000.0,1800.0,20.6,7.6,0,1,1,5.4,4.8,41,4.5,survived,still_operating,1,0
STP036526,agriculture,2020,6.4,5.7,6.9,0,0,4.1,1,1,0.1,6.9,37,bootstrapped,17000.0,600.0,28.3,4.2,0,1,0,9.6,3.9,70,15.1,survived,still_operating,1,0
STP036527,biotech,2009,5.6,5.9,4.9,0,0,7.0,0,2,7.4,3.7,47,angel,350000.0,25500.0,13.7,3.8,0,1,1,3.2,3.0,62,4.9,pricing_cost,failed,0,1
STP036528,food_bev,2013,5.5,5.2,6.7,0,0,3.4,0,2,1.8,6.9,32,angel,543000.0,37600.0,14.4,4.8,1,1,0,3.3,9.4,57,4.7,ran_out_of_cash,failed,0,1
STP036529,hardware,2020,4.2,4.2,5.9,0,1,12.2,1,1,4.7,5.5,37,vc_series_a_plus,6254000.0,346300.0,18.1,7.5,1,0,1,6.0,1.6,65,5.1,ran_out_of_cash,failed,1,1
STP036530,hardware,2016,4.8,4.1,4.4,0,0,6.8,0,2,2.8,1.6,47,vc_series_a_plus,18495000.0,1414100.0,13.1,7.4,0,1,1,0.2,6.4,38,1.9,ran_out_of_cash,failed,0,1
STP036531,tech_saas,2008,2.8,5.2,6.3,0,2,9.3,1,3,2.6,3.0,24,bootstrapped,2000.0,500.0,4.0,4.2,1,0,1,7.3,2.0,51,4.6,ran_out_of_cash,failed,0,1
STP036532,marketplace,2020,5.8,5.3,5.7,1,2,5.2,1,1,4.3,6.0,24,vc_seed,2649000.0,341000.0,7.8,0.0,1,0,2,5.9,3.7,55,2.1,legal_regulatory,failed,0,1
STP036533,healthtech,2011,5.4,5.6,5.9,0,0,6.2,1,3,3.4,6.6,29,bootstrapped,7000.0,500.0,14.0,5.3,0,1,3,8.0,7.3,40,8.3,outcompeted,failed,1,1
STP036534,biotech,2013,6.3,5.9,5.3,0,1,4.6,0,1,4.8,4.5,22,vc_seed,1755000.0,70000.0,25.1,4.4,0,0,1,0.6,8.2,73,8.2,survived,still_operating,1,0
STP036535,fintech,2009,5.7,5.1,5.1,0,0,4.8,1,3,6.0,6.6,30,vc_seed,1487000.0,99200.0,15.0,6.3,1,0,1,5.8,10.0,72,8.5,survived,still_operating,1,0
STP036536,food_bev,2010,9.7,2.7,3.1,0,0,7.1,1,3,7.0,2.4,31,bootstrapped,21000.0,1400.0,15.0,2.5,1,0,2,4.3,5.3,36,3.0,no_market_need,failed,0,1
STP036537,hardware,2018,4.4,6.9,6.2,0,1,3.8,0,1,1.4,1.8,48,vc_series_a_plus,4233000.0,128800.0,32.9,6.1,1,1,0,3.1,4.4,65,1.2,product_issues,failed,0,1
STP036538,biotech,2021,5.5,3.2,10.0,2,0,1.1,0,1,1.6,7.3,32,bootstrapped,22000.0,1100.0,20.0,2.7,1,0,2,8.2,7.8,68,3.8,no_market_need,failed,0,1
STP036539,consumer_app,2012,7.6,3.0,9.8,0,1,3.8,0,3,1.5,4.7,34,angel,46000.0,9100.0,5.1,3.9,1,1,0,4.3,6.0,57,5.9,survived,still_operating,1,0
STP036540,services,2019,2.9,8.2,9.1,0,0,6.6,1,3,3.4,8.8,28,vc_seed,1181000.0,96600.0,12.2,5.6,1,0,0,5.6,6.0,53,1.8,product_issues,failed,0,1
STP036541,consumer_app,2016,5.1,6.2,8.0,1,0,2.9,1,1,0.7,8.2,38,angel,8000.0,2000.0,4.0,2.0,0,1,0,2.1,2.8,56,9.6,survived,still_operating,1,0
STP036542,consumer_app,2016,1.6,4.1,5.1,0,0,3.6,0,3,7.1,1.4,44,vc_series_a_plus,8607000.0,317800.0,27.1,4.8,0,1,0,4.0,5.8,57,5.0,pricing_cost,failed,1,1
STP036543,tech_saas,2021,4.0,6.3,7.1,0,0,6.2,0,2,6.8,1.3,35,bootstrapped,11000.0,1500.0,7.3,8.1,1,1,0,6.0,2.4,67,9.4,survived,still_operating,1,0
STP036544,fintech,2019,6.3,2.1,7.7,0,2,11.0,1,1,4.5,6.9,36,bootstrapped,14000.0,900.0,15.6,3.7,1,1,1,6.8,2.4,42,0.8,ran_out_of_cash,failed,0,1
STP036545,marketplace,2014,4.2,1.7,5.3,1,0,2.8,0,1,7.7,0.1,30,bootstrapped,42000.0,2300.0,18.3,6.1,0,1,3,6.1,6.9,77,8.8,ran_out_of_cash,failed,1,1
STP036546,agriculture,2011,5.9,3.8,4.8,1,1,10.9,1,2,3.3,4.8,32,bootstrapped,37000.0,3000.0,12.3,2.4,0,1,1,8.4,2.9,59,5.0,outcompeted,failed,1,1
STP036547,fintech,2015,4.4,5.3,5.7,0,0,10.5,1,1,6.3,2.9,32,vc_series_a_plus,2539000.0,118500.0,21.4,3.1,0,0,1,5.4,4.0,51,1.8,no_market_need,failed,0,1
STP036548,agriculture,2018,3.0,3.4,7.1,0,0,1.4,1,2,6.5,8.9,19,vc_seed,2251000.0,90800.0,24.8,1.5,1,1,0,3.7,3.3,64,0.9,ran_out_of_cash,failed,0,1
STP036549,food_bev,2014,4.5,7.9,9.2,0,0,4.3,1,4,1.8,4.8,26,angel,92000.0,3000.0,30.7,9.3,0,1,0,0.8,4.9,70,15.1,survived,acquired,1,0
STP036550,tech_saas,2019,8.1,6.0,9.4,1,0,3.3,1,2,3.3,4.4,30,angel,96000.0,11200.0,8.6,5.7,1,0,0,5.1,4.6,54,2.1,ran_out_of_cash,failed,0,1
STP036551,hardware,2016,6.7,5.2,7.1,0,0,26.0,1,4,5.0,5.5,25,bootstrapped,4000.0,500.0,8.0,8.4,0,1,1,9.5,6.5,52,3.5,survived,still_operating,1,0
STP036552,biotech,2013,2.1,5.6,8.2,0,2,1.6,1,4,3.5,4.1,33,vc_seed,756000.0,69800.0,10.8,5.7,0,0,0,5.3,6.5,39,1.4,ran_out_of_cash,failed,0,1
STP036553,consumer_app,2017,3.2,3.9,6.1,0,1,14.7,1,3,5.1,5.1,33,bootstrapped,32000.0,1200.0,26.7,2.2,0,1,1,5.7,4.3,70,1.0,no_market_need,failed,0,1
STP036554,ecommerce,2015,7.1,5.8,2.9,0,0,3.2,0,2,4.0,5.1,47,vc_series_a_plus,7528000.0,757400.0,9.9,6.0,0,1,2,4.0,3.2,68,9.7,survived,acquired,1,0
STP036555,fintech,2012,5.0,4.5,7.5,0,1,5.2,0,4,3.4,10.0,30,bootstrapped,27000.0,1400.0,19.3,1.2,0,0,0,8.3,4.6,43,10.9,survived,still_operating,1,0
STP036556,ecommerce,2019,4.4,7.1,8.7,2,0,3.0,0,2,6.3,3.5,26,vc_seed,3373000.0,82400.0,40.9,3.9,1,1,2,2.7,4.2,68,8.0,survived,still_operating,1,0
STP036557,services,2009,3.6,4.5,4.7,0,0,5.5,0,3,7.8,3.1,33,bootstrapped,4000.0,500.0,8.0,0.0,0,1,2,4.4,6.2,66,4.5,legal_regulatory,failed,0,1
STP036558,agriculture,2012,4.1,6.5,2.3,0,0,3.7,1,1,2.4,5.5,43,angel,176000.0,29300.0,6.0,1.8,1,1,1,8.0,2.5,81,9.4,no_market_need,failed,1,1
STP036559,food_bev,2017,6.2,4.6,5.8,0,0,3.9,1,4,7.9,6.1,36,vc_seed,3764000.0,220400.0,17.1,0.6,0,1,2,0.5,6.2,68,6.7,no_market_need,failed,1,1
STP036560,services,2017,2.6,6.2,4.5,1,0,1.2,1,1,5.3,7.0,34,vc_seed,1672000.0,64500.0,25.9,7.6,0,1,1,1.5,4.3,31,7.6,survived,still_operating,1,0
STP036561,hardware,2008,7.9,2.2,6.7,0,0,2.9,0,2,4.9,6.7,19,bootstrapped,31000.0,1700.0,18.2,3.7,1,0,2,4.6,2.3,61,8.9,survived,still_operating,1,0
STP036562,hardware,2014,5.1,2.4,3.1,0,0,5.4,0,2,4.9,7.4,29,vc_series_a_plus,3811000.0,225900.0,16.9,4.7,1,0,0,2.0,5.9,52,8.6,ran_out_of_cash,failed,1,1
STP036563,tech_saas,2008,3.0,2.7,1.7,1,1,1.6,0,1,5.5,4.4,34,vc_series_a_plus,1306000.0,81500.0,16.0,0.4,0,0,0,2.7,6.3,65,0.6,no_market_need,failed,0,1
STP036564,tech_saas,2012,10.0,2.4,7.4,0,0,2.4,1,3,4.2,6.2,22,vc_seed,2754000.0,230400.0,12.0,5.5,0,1,2,3.9,4.7,41,13.0,team_conflict,failed,1,1
STP036565,ecommerce,2010,6.9,5.6,7.3,0,1,19.2,1,3,0.0,9.2,34,angel,3000.0,500.0,6.0,3.4,1,0,0,5.0,3.2,65,11.1,survived,still_operating,1,0
STP036566,consumer_app,2015,5.7,8.5,3.8,0,0,9.3,1,1,2.9,4.3,29,vc_series_a_plus,10517000.0,378000.0,27.8,5.3,0,1,0,3.4,4.1,34,5.2,no_market_need,failed,1,1
STP036567,food_bev,2017,0.4,8.6,6.5,0,0,2.9,0,1,5.6,6.8,19,angel,171000.0,5000.0,34.2,6.8,1,0,0,7.8,1.5,55,1.8,ran_out_of_cash,failed,0,1
STP036568,ecommerce,2010,7.8,1.7,3.2,1,0,3.9,0,2,5.7,8.0,19,bootstrapped,49000.0,2100.0,23.3,9.7,0,0,2,3.6,3.3,39,3.2,survived,acquired,1,0
STP036569,tech_saas,2018,6.1,4.4,6.9,1,0,12.7,0,3,4.5,7.9,49,bootstrapped,4000.0,500.0,8.0,3.4,0,0,1,5.9,9.4,37,13.5,survived,still_operating,1,0
STP036570,hardware,2008,2.0,2.7,5.0,0,0,2.2,0,1,2.4,6.6,37,vc_series_a_plus,13451000.0,834300.0,16.1,3.1,1,1,0,4.5,7.0,69,4.3,poor_marketing,failed,0,1
STP036571,ecommerce,2015,4.7,3.3,5.9,0,1,2.6,0,2,3.2,8.4,37,vc_seed,997000.0,34400.0,29.0,2.7,1,1,2,5.0,2.8,63,3.6,no_market_need,failed,0,1
STP036572,fintech,2012,8.6,4.5,10.0,1,0,5.4,0,2,2.1,5.4,41,bootstrapped,26000.0,3300.0,7.9,7.2,1,1,0,3.9,7.3,52,2.3,outcompeted,failed,0,1
STP036573,healthtech,2009,3.3,4.2,5.6,0,0,4.9,1,1,5.0,6.1,35,bootstrapped,5000.0,500.0,10.0,5.4,0,0,3,7.6,5.1,50,3.3,survived,still_operating,1,0
STP036574,agriculture,2015,3.9,6.2,5.9,0,0,2.4,1,4,4.3,6.4,36,bootstrapped,6000.0,500.0,12.0,4.9,1,0,0,3.3,3.6,68,11.5,no_market_need,failed,1,1
STP036575,fintech,2016,6.2,7.5,9.3,0,0,4.0,0,3,5.5,3.1,25,bootstrapped,79000.0,2600.0,30.4,4.0,0,0,0,0.1,5.9,42,3.2,product_issues,failed,0,1
STP036576,ecommerce,2008,5.6,9.2,2.6,0,0,5.3,1,2,3.6,8.1,42,bootstrapped,6000.0,500.0,12.0,6.4,1,1,0,5.1,5.2,77,18.0,survived,still_operating,1,0
STP036577,hardware,2021,7.5,6.2,6.5,0,0,7.0,1,1,2.7,2.9,35,angel,524000.0,17700.0,29.6,5.3,0,1,2,7.5,2.7,44,6.5,no_market_need,failed,1,1
STP036578,healthtech,2021,0.5,4.7,6.3,0,0,17.2,1,4,0.0,7.7,26,bootstrapped,14000.0,500.0,28.0,5.9,0,1,3,2.9,4.3,54,3.1,no_market_need,failed,0,1
STP036579,consumer_app,2008,4.4,0.2,3.4,0,0,15.7,1,2,6.5,3.3,32,vc_series_a_plus,6736000.0,348800.0,19.3,8.0,0,1,1,7.4,1.1,54,4.4,team_conflict,failed,0,1
STP036580,ecommerce,2010,5.6,5.6,5.6,0,0,4.4,0,4,3.5,8.4,32,bootstrapped,7000.0,500.0,14.0,3.6,1,0,1,5.4,2.4,49,0.9,no_market_need,failed,0,1
STP036581,tech_saas,2008,3.7,2.9,4.5,0,1,2.0,1,1,4.0,8.7,26,vc_seed,1768000.0,71400.0,24.8,5.3,0,0,1,4.6,6.9,74,3.9,no_market_need,failed,0,1
STP036582,consumer_app,2011,8.0,3.2,2.8,0,0,1.0,1,2,5.2,10.0,28,vc_series_a_plus,1469000.0,71600.0,20.5,6.9,1,1,2,6.6,6.0,52,18.0,survived,acquired,1,0
STP036583,tech_saas,2020,8.5,1.8,5.3,0,0,2.9,1,2,2.6,0.9,39,vc_series_a_plus,12197000.0,527300.0,23.1,5.1,0,1,1,7.0,6.8,61,3.7,team_conflict,failed,0,1
STP036584,healthtech,2010,7.6,6.1,8.2,0,0,9.8,1,1,4.5,5.0,29,angel,418000.0,15600.0,26.8,2.2,0,1,0,3.7,3.3,42,3.4,no_market_need,failed,0,1
STP036585,tech_saas,2014,8.4,3.9,4.8,0,0,9.6,1,3,5.9,6.5,26,bootstrapped,42000.0,2400.0,17.5,6.0,0,0,0,7.8,4.2,59,5.9,survived,acquired,1,0
STP036586,services,2011,4.4,5.2,1.7,0,0,0.7,1,1,7.0,4.4,39,vc_seed,1515000.0,180400.0,8.4,7.0,0,1,1,5.1,6.3,59,4.9,survived,still_operating,1,0
STP036587,biotech,2011,3.9,3.8,7.8,0,0,1.9,1,2,3.0,5.4,24,bootstrapped,29000.0,3600.0,8.1,4.6,0,1,1,5.3,7.2,56,9.0,survived,still_operating,1,0
STP036588,healthtech,2020,3.7,6.9,7.9,0,1,3.7,1,2,6.2,3.2,33,bootstrapped,22000.0,2200.0,10.0,5.2,1,0,3,8.3,4.1,84,5.5,ran_out_of_cash,failed,1,1
STP036589,hardware,2009,3.3,7.4,4.4,0,0,4.0,1,1,4.2,8.4,32,vc_seed,691000.0,21800.0,31.7,6.3,1,1,0,9.4,6.1,56,3.8,no_market_need,failed,0,1
STP036590,services,2014,6.8,6.6,6.1,0,0,1.5,1,2,4.1,4.8,31,angel,65000.0,4900.0,13.3,2.9,0,0,0,1.2,9.8,59,2.3,product_issues,failed,0,1
STP036591,consumer_app,2021,4.5,3.1,7.4,1,0,1.3,0,1,6.4,6.4,33,bootstrapped,17000.0,900.0,18.9,6.8,0,1,1,1.6,8.3,47,4.7,team_conflict,failed,0,1
STP036592,ecommerce,2020,4.4,5.3,8.9,0,1,8.8,0,2,2.4,4.0,47,bootstrapped,6000.0,500.0,12.0,2.5,1,1,0,6.3,5.2,55,2.4,no_market_need,failed,0,1
STP036593,agriculture,2010,2.5,5.0,4.9,1,1,10.6,0,2,0.0,6.9,27,bootstrapped,13000.0,1900.0,6.8,6.7,1,1,3,7.2,8.4,58,6.5,survived,still_operating,1,0
STP036594,tech_saas,2021,2.7,3.5,5.7,0,0,7.0,1,1,0.2,6.1,37,vc_series_a_plus,10138000.0,1076700.0,9.4,0.0,1,1,1,1.2,8.2,63,7.6,no_market_need,failed,1,1
